INDEX,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,NATIVE_COUNTRY,INCOME
4447,49,2,119182,1,9,4,4,0,1,1,0,0,35,0,0
4448,25,2,191230,5,10,0,1,3,0,1,0,0,40,29,0
4449,52,3,23780,5,10,2,0,0,0,0,0,0,40,0,0
4450,56,2,184553,12,6,2,6,0,0,0,0,0,56,0,0
4451,26,6,242651,5,10,0,5,0,0,0,0,0,48,0,0
4452,19,2,246226,1,9,0,6,0,0,1,0,0,40,0,0
4453,25,6,86745,0,13,0,0,3,2,1,0,0,40,0,0
4454,25,2,106889,1,9,1,0,2,0,1,0,0,30,0,0
4455,21,2,460835,1,9,0,5,5,0,0,0,0,45,0,0
4456,48,1,213140,8,4,1,6,1,0,0,0,0,40,13,0
4457,33,0,37070,3,14,1,3,1,0,0,0,0,60,9,0
4458,31,0,93589,1,9,2,11,3,4,0,0,0,40,0,0
4459,26,1,213258,1,9,2,8,4,0,0,0,0,65,0,0
4460,37,0,46814,0,13,0,3,0,0,0,0,0,38,0,0
4461,29,5,168873,5,10,2,5,4,0,1,0,0,30,0,0
4462,20,2,284737,5,10,0,4,3,0,0,0,0,20,0,0
4463,28,2,309620,5,10,1,5,1,4,0,0,0,60,5,0
4464,49,2,197418,1,9,6,0,4,0,1,0,0,20,0,0
4465,73,5,132737,12,6,0,5,0,0,0,0,0,4,0,0
4466,49,2,185041,3,14,1,1,1,0,0,0,1977,40,0,1
4467,51,2,159604,5,10,1,3,2,0,1,0,0,40,0,1
4468,40,2,123557,5,10,1,5,1,0,0,0,0,40,0,0
4469,24,2,275421,7,11,0,9,3,0,1,0,0,40,0,0
4470,18,2,167147,15,8,0,5,3,0,0,0,0,24,0,0
4471,41,2,197583,12,6,1,7,1,1,0,0,0,40,0,1
4472,46,2,175109,1,9,1,0,1,0,0,0,1485,40,0,1
4473,46,2,117502,1,9,1,0,2,0,1,0,0,40,0,0
4474,64,2,180401,12,6,1,7,1,0,0,0,0,40,0,1
4475,50,1,146603,10,15,1,3,1,0,0,0,0,40,0,1
4476,53,0,143822,3,14,1,3,1,0,0,0,0,36,0,1
4477,21,2,51985,1,9,0,6,0,0,0,0,0,40,0,0
4478,22,0,48121,5,10,1,4,1,0,0,0,0,25,0,0
4479,37,2,234807,0,13,2,1,4,0,1,7430,0,45,0,1
4480,39,3,65324,10,15,0,3,0,0,0,0,0,55,0,1
4481,30,2,302149,0,13,1,5,1,2,0,0,0,40,3,0
4482,25,2,168403,0,13,0,3,0,0,0,0,1741,40,0,0
4483,26,2,159897,5,10,0,1,4,1,1,0,0,40,0,0
4484,43,2,416338,0,13,0,5,0,0,0,0,0,50,0,0
4485,59,2,370615,1,9,6,0,4,0,1,0,0,60,0,0
4486,27,2,219371,1,9,3,0,4,0,1,0,0,40,2,0
4487,55,2,120970,12,6,1,6,1,1,0,0,0,40,0,1
4488,20,2,22966,5,10,0,4,3,0,0,0,0,12,9,0
4489,25,2,34541,7,11,0,3,0,0,1,0,0,36,9,0
4490,28,2,191027,6,12,4,4,0,0,0,0,0,40,0,0
4491,29,2,107458,0,13,0,5,0,0,0,0,0,50,0,0
4492,60,2,121832,2,7,1,5,1,0,0,0,0,40,0,1
4493,37,4,233825,0,13,1,3,2,0,1,15024,0,50,0,1
4494,25,2,73839,2,7,2,5,3,0,1,0,0,40,0,0
4495,27,2,109165,5,10,1,6,1,0,0,0,0,60,0,0
4496,50,0,103063,0,13,1,1,1,0,0,0,0,40,0,1
4497,41,1,29762,5,10,1,8,1,0,0,5013,0,70,0,0
4498,46,2,111979,8,4,1,6,1,0,0,0,0,47,0,0
4499,35,2,150125,7,11,2,4,4,1,1,0,0,40,0,0
4500,21,5,301853,5,10,0,5,3,0,0,0,0,40,0,0
4501,35,5,296738,2,7,4,5,0,0,1,6849,0,60,0,0
4502,40,2,118001,1,9,0,2,0,1,0,0,0,40,0,0
4503,49,2,149337,0,13,1,1,1,0,0,0,0,40,0,1
4504,29,2,36601,0,13,0,3,0,0,1,0,0,50,0,0
4505,43,4,118600,0,13,2,3,4,0,1,0,625,40,0,0
4506,39,2,279272,6,12,0,7,0,1,0,0,0,60,0,0
4507,35,2,181020,1,9,0,2,3,0,0,0,0,60,0,0
4508,52,2,165998,5,10,1,9,1,0,0,0,0,40,0,0
4509,25,2,218136,5,10,0,2,0,1,0,0,0,40,31,0
4510,20,6,182200,1,9,0,9,3,0,1,0,0,30,0,0
4511,46,2,39363,5,10,2,4,4,0,1,0,0,10,5,0
4512,24,2,140001,0,13,0,1,0,0,0,0,0,40,0,0
4513,29,2,193260,0,13,1,6,5,2,0,0,0,30,3,0
4514,21,2,191243,5,10,0,4,3,0,0,0,0,40,0,0
4515,37,3,207887,0,13,2,1,5,0,1,0,0,50,0,0
4516,43,3,211450,1,9,0,0,3,0,0,0,0,40,0,0
4517,19,2,184759,1,9,0,0,0,0,1,0,0,26,0,0
4518,47,2,197836,1,9,1,5,1,0,0,0,0,45,0,0
4519,61,2,232308,1,9,1,7,1,0,0,0,0,45,0,1
4520,21,5,189888,6,12,0,5,0,0,0,0,0,55,0,0
4521,35,2,301614,1,9,1,4,1,0,0,0,0,60,0,0
4522,60,2,146674,12,6,1,2,1,1,0,0,0,40,0,0
4523,27,2,225291,5,10,0,0,0,0,1,0,0,40,0,0
4524,57,4,148509,0,13,1,3,1,2,0,0,0,35,3,0
4525,56,2,136413,13,2,1,6,1,0,0,0,0,40,0,0
4526,27,2,126060,1,9,0,1,0,0,1,0,0,40,0,0
4527,47,2,73064,8,4,1,9,2,1,1,0,0,35,0,0
4528,19,2,39026,1,9,0,4,0,0,0,0,0,30,0,0
4529,28,1,33035,15,8,2,4,4,0,1,0,0,30,0,0
4530,43,2,193494,12,6,1,0,1,0,0,0,0,40,0,0
4531,63,4,147440,5,10,2,1,0,0,1,0,0,35,0,0
4532,22,5,153131,5,10,0,5,3,0,0,0,0,40,0,0
4533,25,2,64671,1,9,2,2,3,2,1,0,0,40,12,0
4534,35,1,225399,1,9,0,9,3,0,0,8614,0,40,0,1
4535,20,2,174391,1,9,0,2,3,0,1,0,0,40,0,0
4536,48,2,377757,12,6,1,5,1,0,0,0,0,70,0,0
4537,30,4,364310,0,13,0,3,0,1,1,0,0,40,10,0
4538,31,2,110643,0,13,1,3,1,0,0,0,0,40,0,1
4539,20,2,70240,1,9,0,5,3,2,1,0,0,24,12,0
4540,57,0,32694,3,14,1,3,1,0,0,0,0,50,0,1
4541,41,2,95047,7,11,1,0,2,0,1,7688,0,44,0,1
4542,33,2,264936,1,9,2,0,5,0,1,0,0,40,0,0
4543,27,2,367329,7,11,1,8,1,0,0,0,0,40,0,0
4544,34,2,56026,1,9,1,8,1,0,0,0,0,60,0,1
4545,22,2,186452,12,6,0,6,0,0,0,0,0,30,0,0
4546,50,2,125417,6,12,1,1,2,1,1,0,0,40,0,1
4547,40,1,242082,0,13,1,3,1,0,0,0,0,45,0,1
4548,37,2,31023,1,9,1,6,1,0,0,0,0,51,0,0
4549,40,5,397346,6,12,2,5,0,0,0,0,0,40,0,0
4550,53,2,424079,3,14,1,1,1,0,0,15024,0,55,0,1
4551,38,1,108947,5,10,1,9,1,0,0,7688,0,40,0,1
4552,25,0,261979,1,9,0,3,0,0,0,0,0,40,0,0
4553,51,2,55507,1,9,1,6,1,1,0,0,0,40,0,0
4554,22,5,291407,15,8,0,5,3,1,0,0,0,40,0,0
4555,18,2,353358,5,10,0,4,3,0,0,0,0,16,0,0
4556,41,2,67339,2,7,1,2,1,0,0,7688,0,40,0,1
4557,33,2,235109,1,9,0,0,4,0,1,0,0,40,0,0
4558,33,2,208180,0,13,0,5,0,0,1,0,0,40,0,0
4559,67,0,423561,5,10,1,7,1,0,0,0,0,40,0,0
4560,47,1,145290,1,9,1,1,1,0,0,0,2415,50,0,1
4561,24,2,403671,5,10,0,9,0,0,0,0,0,40,0,0
4562,32,4,49325,8,4,1,4,1,0,0,0,0,40,0,0
4563,29,2,370494,1,9,0,4,4,0,1,0,0,40,4,0
4564,25,2,267012,7,11,0,5,0,0,0,0,0,45,0,0
4565,33,2,191856,5,10,2,0,0,0,1,0,0,40,0,0
4566,55,2,80445,0,13,1,6,1,0,0,0,0,40,0,0
4567,31,2,379798,5,10,1,5,1,0,0,0,0,40,0,1
4568,32,4,168387,3,14,1,3,1,0,0,0,0,50,0,0
4569,18,2,301948,1,9,0,11,3,0,0,34095,0,3,0,0
4570,36,2,274809,1,9,2,0,4,0,1,0,0,50,0,0
4571,58,2,233193,1,9,6,0,0,0,1,0,0,27,0,0
4572,34,2,299635,3,14,1,1,1,0,0,0,1902,50,0,1
4573,19,2,236396,2,7,0,2,0,0,0,0,0,40,0,0
4574,21,2,688355,1,9,0,0,4,1,1,0,0,40,0,0
4575,36,6,37019,1,9,0,8,0,0,0,0,0,50,0,0
4576,37,2,148015,0,13,1,3,2,1,1,15024,0,40,0,1
4577,43,2,122975,1,9,1,9,2,1,1,0,0,21,33,0
4578,52,0,349795,0,13,1,11,1,0,0,0,0,40,0,0
4579,48,2,229846,7,11,2,4,0,0,1,0,0,40,5,0
4580,43,2,108945,5,10,2,3,4,0,1,0,0,38,0,0
4581,22,2,237498,1,9,0,4,3,0,0,0,0,40,0,0
4582,57,2,188872,11,3,2,7,4,0,0,6497,0,40,0,0
4583,37,2,324019,6,12,0,0,0,0,1,0,0,40,0,0
4584,39,2,82488,5,10,2,5,4,2,1,0,0,38,0,0
4585,54,2,206964,5,10,1,5,1,0,0,0,0,40,0,1
4586,27,2,37088,6,12,0,4,0,0,0,0,0,40,0,0
4587,21,2,152540,1,9,0,0,0,0,1,0,0,35,0,0
4588,65,2,143554,5,10,4,0,0,0,1,0,0,38,0,0
4589,30,2,126242,5,10,1,4,2,0,1,0,0,40,0,0
4590,22,2,127185,4,5,0,9,0,0,1,0,0,40,0,0
4591,26,2,164018,0,13,1,5,1,0,0,4064,0,50,0,0
4592,25,2,210184,2,7,4,6,3,0,0,0,0,40,0,0
4593,35,5,117528,7,11,1,5,2,0,1,0,0,40,0,1
4594,47,2,124973,7,11,1,1,1,0,0,15024,0,50,0,1
4595,23,2,182117,6,12,0,4,3,0,0,0,0,60,0,0
4596,42,2,220049,1,9,1,5,1,1,0,0,0,40,0,1
4597,39,1,247975,5,10,0,6,0,2,0,0,0,30,0,0
4598,55,2,50164,9,16,1,1,1,0,0,0,0,60,0,1
4599,24,0,123160,3,14,3,3,0,2,1,0,0,10,27,0
4600,46,6,219962,0,13,1,9,1,0,0,7298,0,40,5,1
4601,53,2,79324,1,9,1,6,1,0,0,0,0,40,0,1
4602,44,2,129100,2,7,4,4,4,1,1,0,0,60,0,0
4603,40,2,210275,1,9,4,7,4,1,1,0,0,40,0,0
4604,48,2,189462,5,10,1,6,1,0,0,7688,0,40,0,1
4605,26,2,171114,7,11,4,0,4,0,1,0,0,35,0,0
4606,22,2,201799,1,9,0,5,3,0,1,0,0,40,0,0
4607,35,5,200426,1,9,1,5,2,0,1,0,0,12,0,0
4608,20,5,24395,5,10,0,5,4,0,1,0,0,20,0,0
4609,43,2,191149,1,9,2,1,0,0,1,0,0,40,0,0
4610,37,4,34173,1,9,1,4,2,0,1,0,0,25,0,0
4611,30,2,350979,1,9,1,6,1,2,0,0,0,40,19,0
4612,41,2,147314,1,9,1,5,1,3,0,0,0,50,0,0
4613,38,2,136081,10,15,1,3,1,0,0,0,0,60,0,1
4614,77,5,232894,4,5,1,5,1,1,0,0,0,40,0,0
4615,42,1,373403,1,9,1,8,1,0,0,0,0,50,0,0
4616,20,2,120601,1,9,0,7,3,1,0,0,0,40,0,0
4617,36,2,130926,0,13,2,0,0,0,1,3674,0,40,0,0
4618,32,3,72338,7,11,0,3,5,2,0,0,0,40,0,0
4619,27,2,129624,0,13,1,1,1,0,0,0,0,40,0,1
4620,25,0,328697,5,10,2,11,5,0,0,0,0,45,0,0
4621,40,2,191196,3,14,0,1,0,0,0,0,0,40,0,0
4622,18,5,191117,2,7,0,5,3,0,0,0,0,25,0,0
4623,49,2,110243,0,13,1,1,1,0,0,0,0,45,0,1
4624,17,2,181580,2,7,0,4,3,0,1,0,0,16,0,0
4625,29,2,89030,1,9,0,5,4,0,1,0,0,40,0,0
4626,47,2,345493,10,15,1,3,1,2,0,99999,0,55,20,1
4627,24,1,277700,5,10,4,2,3,0,0,0,0,45,0,0
4628,58,5,198478,8,4,1,5,1,0,0,0,0,24,0,0
4629,29,2,250679,1,9,0,6,0,0,0,0,0,40,0,0
4630,45,2,168837,5,10,1,0,2,0,1,0,0,24,9,1
4631,30,2,142675,15,8,1,6,1,0,0,0,0,50,0,0
4632,19,2,299050,5,10,0,0,3,0,0,0,0,20,0,0
4633,59,2,107833,12,6,1,7,1,0,0,0,1485,40,0,1
4634,47,2,121958,8,4,3,4,4,0,1,0,0,30,0,0
4635,41,2,282948,5,10,1,10,1,1,0,3137,0,40,0,0
4636,28,2,176683,6,12,0,3,3,0,0,0,0,40,25,0
4637,46,2,34377,6,12,1,6,1,0,0,0,0,40,0,1
4638,40,1,209833,5,10,1,6,1,0,0,0,0,60,0,0
4639,66,0,41506,12,6,2,4,0,1,1,0,0,40,0,0
4640,30,4,125159,0,13,0,3,0,1,0,14084,0,45,5,1
4641,44,1,147206,5,10,0,6,3,0,0,0,0,12,0,0
4642,58,1,93664,1,9,1,1,1,0,0,15024,0,60,0,1
4643,21,2,315065,8,4,0,4,5,0,0,0,0,48,4,0
4644,59,2,381851,4,5,6,4,4,1,1,0,0,40,0,0
4645,35,4,185769,5,10,1,4,1,0,0,0,0,40,0,0
4646,45,2,186272,4,5,1,0,1,1,0,5178,0,40,0,1
4647,30,2,312667,1,9,1,7,1,0,0,0,0,40,0,0
4648,33,2,343925,1,9,0,2,0,1,0,0,0,40,2,0
4649,26,2,195994,5,10,0,5,0,0,1,0,0,15,0,0
4650,48,2,398843,5,10,4,5,4,1,1,0,0,35,0,0
4651,31,2,73514,1,9,0,5,3,2,1,0,0,40,0,0
4652,36,2,288049,1,9,1,1,1,0,0,0,0,45,0,0
4653,48,2,54759,1,9,2,3,4,0,1,0,0,38,0,0
4654,30,2,155343,1,9,1,6,1,0,0,5013,0,40,0,0
4655,33,2,401104,1,9,1,2,1,0,0,0,0,50,0,1
4656,19,5,124884,4,5,0,5,0,0,1,0,0,25,0,0
4657,37,4,287306,6,12,1,3,2,1,1,99999,0,40,5,1
4658,53,2,113995,0,13,1,1,1,0,0,0,0,45,0,1
4659,18,2,146378,5,10,0,4,3,0,1,0,0,40,5,0
4660,38,2,111499,5,10,1,7,1,0,0,7298,0,50,0,1
4661,34,2,34374,5,10,0,4,0,0,0,0,0,50,0,0
4662,45,2,162187,0,13,1,5,1,0,0,0,0,52,0,1
4663,33,4,147654,7,11,1,3,1,0,0,0,0,60,0,0
4664,35,2,182467,7,11,1,6,2,0,1,0,0,44,0,0
4665,22,2,183970,1,9,0,2,3,1,0,0,0,40,0,0
4666,35,2,332588,1,9,2,4,4,0,1,0,0,30,0,0
4667,45,2,26781,1,9,1,3,1,3,0,0,0,8,0,0
4668,17,2,48610,2,7,0,8,3,0,0,0,0,45,0,0
4669,50,2,162632,1,9,1,1,1,0,0,0,0,45,0,0
4670,38,4,91711,0,13,1,3,1,0,0,0,0,50,0,1
4671,33,2,198003,5,10,1,6,1,0,0,7298,0,50,0,1
4672,46,2,179048,1,9,1,5,1,0,0,0,0,35,5,0
4673,25,2,262778,0,13,0,5,0,0,1,6849,0,50,0,0
4674,64,2,102470,1,9,1,6,1,0,0,0,0,40,0,0
4675,62,1,123170,5,10,1,1,1,0,0,0,0,10,0,0
4676,32,2,164243,1,9,1,10,1,0,0,0,0,60,0,1
4677,17,2,262511,2,7,0,5,3,0,0,0,0,20,0,0
4678,61,2,51170,1,9,1,6,1,0,0,0,0,55,0,0
4679,40,0,91949,9,16,0,3,0,1,1,0,0,40,0,0
4680,21,2,123727,1,9,0,1,5,0,1,0,0,40,0,0
4681,39,2,173175,0,13,1,1,1,0,0,15024,0,50,0,1
4682,35,1,120301,5,10,1,1,1,0,0,0,0,45,0,0
4683,29,2,250967,7,11,1,3,1,0,0,0,0,40,0,0
4684,27,3,285432,6,12,0,7,0,1,0,0,0,40,0,0
4685,20,2,36235,6,12,0,0,0,0,1,0,0,40,0,0
4686,34,5,317219,5,10,1,5,2,0,1,0,0,20,0,1
4687,51,4,110965,3,14,0,3,3,0,0,0,0,40,0,0
4688,45,2,123283,1,9,4,9,4,1,1,0,0,15,0,0
4689,20,5,249087,5,10,0,5,3,0,1,0,0,40,0,0
4690,31,2,152940,5,10,1,6,1,0,0,0,0,40,0,0
4691,29,2,376680,1,9,0,10,3,1,0,0,0,40,0,0
4692,56,2,231232,0,13,1,0,1,0,0,0,0,30,9,0
4693,55,1,168625,5,10,2,10,0,0,1,0,0,12,0,1
4694,26,2,33939,5,10,0,10,3,0,0,0,0,20,0,0
4695,46,2,155659,5,10,1,6,1,0,0,15024,0,45,0,1
4696,32,4,190228,1,9,1,4,1,0,0,0,0,40,0,0
4697,28,2,216178,1,9,1,5,1,0,0,0,0,40,0,0
4698,27,2,587310,8,4,0,4,5,0,0,0,0,35,26,0
4699,23,2,155919,4,5,3,6,0,0,0,0,0,40,4,0
4700,59,2,227386,12,6,1,6,1,0,0,0,0,40,0,0
4701,26,2,138152,15,8,0,6,5,4,0,0,0,48,26,0
4702,36,2,167482,12,6,0,2,0,0,0,0,0,40,0,0
4703,18,2,57957,1,9,0,5,3,0,1,0,0,15,0,0
4704,33,2,157747,4,5,2,2,0,0,0,0,0,70,0,0
4705,60,1,88570,7,11,1,7,2,0,1,0,0,15,10,1
4706,40,2,273308,1,9,2,9,4,0,1,0,0,48,4,0
4707,48,2,216292,1,9,1,8,1,0,0,0,0,43,0,0
4708,27,1,131298,12,6,1,6,1,0,0,0,0,48,0,0
4709,19,2,386378,5,10,0,4,3,0,0,0,0,20,0,0
4710,38,2,179668,0,13,1,3,1,0,0,0,0,50,0,1
4711,26,2,210812,5,10,2,6,0,0,0,0,0,43,0,0
4712,45,3,311671,7,11,1,11,1,0,0,3908,0,40,0,0
4713,20,2,215247,5,10,0,0,3,0,1,0,0,20,0,0
4714,32,3,125856,1,9,2,6,4,0,0,0,0,40,0,0
4715,22,2,74631,5,10,0,2,3,0,1,0,0,13,0,0
4716,22,2,24008,1,9,0,0,0,0,0,0,0,40,0,0
4717,38,0,354591,1,9,0,4,4,1,1,114,0,38,0,0
4718,34,2,155343,1,9,1,6,1,0,0,0,1848,50,0,1
4719,46,2,308334,13,2,6,4,4,4,1,0,0,30,4,0
4720,39,2,245361,0,13,2,1,0,0,1,0,0,25,0,0
4721,79,1,158319,1,9,6,4,0,0,1,0,0,24,0,0
4722,60,5,204486,0,13,1,5,1,0,0,0,0,8,0,1
4723,24,2,314823,1,9,0,5,3,0,0,0,0,40,23,0
4724,31,2,211334,5,10,1,6,1,0,0,2407,0,65,0,0
4725,37,1,73199,0,13,1,5,1,2,0,3137,0,77,36,0
4726,23,2,126550,1,9,0,6,5,0,0,0,0,40,0,0
4727,31,2,260782,5,10,1,7,1,0,0,0,1579,45,24,0
4728,29,2,114224,0,13,1,3,1,0,0,0,0,40,0,1
4729,22,0,64292,0,13,0,3,3,0,1,0,0,43,0,0
4730,69,5,628797,5,10,6,5,0,0,1,0,0,20,0,0
4731,55,4,219775,1,9,2,4,4,0,1,0,0,38,0,0
4732,43,2,212894,1,9,2,6,5,0,0,0,0,40,0,0
4733,23,2,260019,8,4,0,8,4,4,0,0,0,36,4,0
4734,29,2,228075,1,9,0,0,4,0,0,0,0,35,4,0
4735,22,2,239806,7,11,0,4,5,0,1,0,0,40,4,0
4736,22,2,324637,5,10,0,5,0,0,0,0,0,42,0,0
4737,25,2,163620,1,9,1,1,1,0,0,7298,0,84,0,1
4738,29,2,194200,5,10,0,9,3,0,0,0,0,45,0,0
4739,25,0,129200,5,10,0,7,0,1,0,0,0,40,0,0
4740,33,3,207172,1,9,0,1,0,0,1,0,0,40,0,0
4741,33,2,135312,0,13,0,3,0,0,0,0,0,40,0,1
4742,31,2,100734,9,16,0,3,0,0,1,0,0,28,0,0
4743,30,4,226443,3,14,1,3,1,0,0,0,1887,45,0,1
4744,55,2,110871,0,13,1,5,1,0,0,0,0,40,0,0
4745,36,2,192704,15,8,0,1,0,0,0,4650,0,50,0,0
4746,47,5,224108,1,9,6,5,4,0,1,0,0,40,0,0
4747,28,2,78870,0,13,0,5,0,0,0,8614,0,40,0,1
4748,42,2,107762,3,14,1,3,1,0,0,0,0,40,0,1
4749,51,2,183611,6,12,2,1,4,0,0,0,0,55,10,0
4750,62,4,249078,0,13,2,3,0,1,1,0,0,40,0,0
4751,65,6,208452,5,10,1,5,1,0,0,0,0,35,0,1
4752,23,2,302195,0,13,1,3,1,0,0,0,0,40,0,0
4753,60,5,199947,1,9,1,5,1,0,0,0,0,32,0,0
4754,47,2,379118,8,4,1,6,1,1,0,0,0,60,0,1
4755,50,6,174855,1,9,2,1,4,0,1,0,0,40,0,0
4756,70,5,173736,0,13,1,5,1,0,0,0,0,6,0,0
4757,32,1,39369,0,13,1,6,1,0,0,0,0,40,0,0
4758,37,3,196348,5,10,1,9,1,0,0,0,0,40,0,0
4759,31,2,340917,1,9,0,6,4,0,0,14344,0,40,0,1
4760,76,2,97077,12,6,6,5,4,1,1,0,0,12,0,0
4761,54,2,200098,0,13,2,5,0,1,1,0,0,60,0,0
4762,32,3,127651,0,13,1,3,1,0,0,0,0,40,0,1
4763,31,2,315128,5,10,0,0,0,0,1,0,0,52,0,0
4764,31,3,206823,0,13,2,11,0,0,0,0,0,50,0,1
4765,65,1,316093,10,15,2,3,0,0,0,0,1668,40,0,0
4766,30,2,112115,1,9,1,9,1,0,0,0,0,60,38,1
4767,63,5,203821,1,9,1,5,1,0,0,0,0,40,0,0
4768,21,2,250051,5,10,0,3,3,0,1,0,0,10,0,0
4769,40,3,298635,3,14,1,10,1,2,0,0,1902,40,12,1
4770,26,0,109193,5,10,0,6,0,0,1,0,0,40,0,0
4771,18,2,130849,2,7,0,4,3,0,1,0,0,8,0,0
4772,34,4,43959,1,9,1,4,1,0,0,0,0,50,0,0
4773,66,4,222810,5,10,2,4,5,0,1,7896,0,40,5,1
4774,44,1,27242,5,10,0,8,3,0,0,0,0,60,0,0
4775,30,2,53158,6,12,0,10,0,0,1,0,0,40,0,0
4776,36,1,206520,0,13,0,6,3,0,0,0,0,40,0,0
4777,31,2,164190,5,10,1,3,1,0,0,0,0,50,0,1
4778,22,2,287988,5,10,0,5,0,0,0,0,0,20,0,0
4779,28,5,200819,8,4,2,5,3,0,0,0,0,84,0,0
4780,23,2,83891,1,9,0,5,3,2,0,0,0,40,0,0
4781,49,2,65087,3,14,1,1,1,0,0,15024,0,50,0,1
4782,39,1,363418,0,13,4,6,3,0,0,0,0,35,0,0
4783,67,5,182378,0,13,1,5,1,0,0,9386,0,60,0,1
4784,19,2,278870,5,10,0,2,3,0,0,0,0,16,0,0
4785,30,2,174789,6,12,1,1,1,0,0,0,1848,50,0,1
4786,25,2,228608,5,10,0,6,5,2,1,0,0,40,16,0
4787,24,2,184400,1,9,0,7,3,2,0,0,0,30,5,0
4788,46,2,263568,1,9,1,9,1,0,0,0,0,40,0,0
4789,37,2,117381,3,14,1,3,1,0,0,0,0,45,0,0
4790,41,3,83411,1,9,1,4,1,0,0,0,0,40,0,0
4791,40,1,49156,5,10,1,3,1,0,0,0,0,20,0,0
4792,44,2,421449,1,9,2,0,4,0,1,0,0,40,0,0
4793,32,2,238944,1,9,1,9,1,0,0,0,0,40,0,0
4794,58,2,188982,1,9,1,2,1,1,0,0,0,20,0,1
4795,48,2,175925,1,9,1,9,1,0,0,0,0,48,0,0
4796,34,2,164190,0,13,1,1,1,0,0,0,0,40,0,0
4797,29,2,232914,7,11,0,0,3,1,1,0,0,40,0,0
4798,46,6,120121,0,13,1,5,1,0,0,0,0,50,0,1
4799,36,4,180805,1,9,0,7,0,2,0,0,0,40,0,0
4800,59,4,161944,0,13,0,0,0,0,0,0,0,38,0,0
4801,29,2,319149,15,8,1,7,1,0,0,0,0,40,4,0
4802,50,5,22428,3,14,0,5,0,0,0,0,0,40,0,0
4803,25,2,290528,1,9,1,9,1,0,0,0,0,40,0,0
4804,27,2,123984,6,12,0,4,0,2,1,0,0,35,12,0
4805,48,2,34186,1,9,1,8,1,0,0,0,0,70,0,0
4806,51,3,282680,9,16,0,3,0,0,1,0,1564,70,0,1
4807,36,2,183892,1,9,2,7,0,0,0,8614,0,45,0,1
4808,42,4,195124,2,7,2,5,4,0,0,7430,0,50,6,1
4809,49,0,55938,0,13,1,0,1,0,0,0,0,40,0,1
4810,33,2,209900,5,10,0,10,3,0,0,0,0,20,0,0
4811,40,2,179717,0,13,2,5,0,0,0,0,1564,60,0,1
4812,26,2,150361,0,13,0,3,0,0,1,0,0,40,0,0
4813,69,5,164102,1,9,2,5,0,0,1,0,0,40,0,1
4814,59,2,252714,1,9,1,9,1,0,0,0,0,30,13,0
4815,30,2,205204,1,9,0,0,3,0,1,0,0,40,0,0
4816,31,4,168906,6,12,1,0,2,0,1,0,0,35,0,0
4817,30,2,112115,0,13,1,1,1,0,0,0,0,50,0,1
4818,27,2,116531,0,13,0,1,0,0,1,0,0,40,0,0
4819,20,5,202994,5,10,0,5,3,0,1,0,0,16,0,0
4820,56,2,191917,6,12,2,0,4,0,1,4101,0,40,0,0
4821,24,2,341294,1,9,1,9,1,0,0,0,0,40,0,0
4822,47,2,216734,0,13,2,5,4,0,1,0,0,50,0,0
4823,51,2,182187,0,13,0,3,0,1,0,0,0,35,0,0
4824,34,2,424988,1,9,1,6,1,0,0,0,0,45,0,0
4825,47,2,379118,1,9,2,4,4,1,0,0,0,9,0,0
4826,47,2,168232,5,10,1,0,1,0,0,0,0,44,0,1
4827,20,2,147171,5,10,0,0,4,2,1,0,0,40,36,0
4828,34,6,207668,1,9,1,6,1,0,0,0,0,54,5,1
4829,31,2,193650,2,7,2,4,0,0,1,0,0,40,0,0
4830,42,2,200187,7,11,2,4,4,0,1,0,0,32,0,0
4831,52,2,188644,11,3,3,6,5,0,0,0,0,40,4,0
4832,56,2,398067,1,9,6,0,0,0,1,0,0,40,0,0
4833,53,2,29658,1,9,1,6,1,0,0,0,0,40,0,1
4834,26,2,154966,5,10,1,5,1,0,0,0,0,50,0,1
4835,81,2,364099,5,10,2,0,0,0,1,0,0,20,0,0
4836,28,5,291374,12,6,0,5,4,1,1,0,0,40,0,0
4837,57,3,97837,5,10,2,3,0,0,0,0,0,48,0,1
4838,34,2,117983,1,9,0,0,0,0,1,0,0,40,0,0
4839,31,5,345497,12,6,1,5,1,0,0,0,0,40,0,0
4840,24,2,64167,7,11,0,10,4,1,1,0,0,40,0,0
4841,20,2,315877,1,9,0,4,4,0,0,0,2001,40,0,0
4842,68,3,232151,5,10,2,0,5,1,1,2346,0,40,0,0
4843,60,2,225526,1,9,4,5,0,0,1,0,0,32,0,0
4844,37,3,289653,5,10,1,6,1,0,0,0,0,40,0,0
4845,25,2,179462,8,4,0,2,4,0,0,0,0,40,0,0
4846,36,3,67317,1,9,1,0,1,0,0,0,0,40,0,0
4847,45,2,77764,6,12,1,6,1,0,0,0,0,40,0,0
4848,34,2,253438,5,10,1,1,1,0,0,0,0,60,0,1
4849,31,2,150309,0,13,4,1,0,0,1,0,0,70,0,0
4850,47,1,83064,0,13,1,8,1,0,0,0,0,60,0,0
4851,60,1,376973,1,9,1,6,1,0,0,0,0,42,0,1
4852,75,2,311184,0,13,1,1,1,0,0,0,0,24,0,0
